numb,RegionName2,Date,Incident_Rate,Mortality_Rate,mean_sickness,mean_death
140,DE,2020-08-30T07:00:00Z,1781.6431907525848,3.4814686725459683,1214.7849534635843,3.6577354238234148
141,DE,2020-08-31T07:00:00Z,1781.0270250286515,3.4826731246035862,1214.7849534635843,3.6577354238234148
142,DE,2020-09-01T07:00:00Z,1789.8587337383594,3.4712261173905565,1214.7849534635843,3.6577354238234148
143,DE,2020-09-02T07:00:00Z,1800.7443281945111,3.450242372398061,1214.7849534635843,3.6577354238234148
144,DE,2020-09-03T07:00:00Z,1802.1820482170215,3.4531882158527547,1214.7849534635843,3.6577354238234148
145,DE,2020-09-04T07:00:00Z,1812.862254098529,3.432844275760494,1214.7849534635843,3.6577354238234148
146,DE,2020-09-05T07:00:00Z,1823.0289885434254,3.4136998648039656,1214.7849534635843,3.6577354238234148
147,DE,2020-09-06T07:00:00Z,1837.4061887685311,3.3981667784484686,1214.7849534635843,3.6577354238234148
148,DE,2020-09-07T07:00:00Z,1852.9130261541807,3.375270187884498,1214.7849534635843,3.6577354238234148
149,DE,2020-09-08T07:00:00Z,1874.0680493425514,3.3371691599539703,1214.7849534635843,3.6577354238234148
150,DE,2020-09-09T07:00:00Z,1880.1270122945602,3.3264146821061837,1214.7849534635843,3.6577354238234148
151,DE,2020-09-10T07:00:00Z,1880.1270122945602,3.3264146821061837,1214.7849534635843,3.6577354238234148
152,DE,2020-09-11T07:00:00Z,1896.352709691465,3.3196144265135925,1214.7849534635843,3.6577354238234148
153,DE,2020-09-12T07:00:00Z,1905.9032784124288,3.302979686405517,1214.7849534635843,3.6577354238234148
154,DE,2020-09-13T07:00:00Z,1923.0532243952332,3.2735234433408094,1214.7849534635843,3.6577354238234148
155,DE,2020-09-14T07:00:00Z,1935.684621735862,3.2627725608785614,1214.7849534635843,3.6577354238234148
156,DE,2020-09-15T07:00:00Z,1944.7217190202146,3.258171832919681,1214.7849534635843,3.6577354238234148
157,DE,2020-09-16T07:00:00Z,1965.2605764846512,3.229346292522339,1214.7849534635843,3.6577354238234148
158,DE,2020-09-17T07:00:00Z,1975.2219223549032,3.218259332432152,1214.7849534635843,3.6577354238234148
159,DE,2020-09-18T07:00:00Z,1983.8482424899667,3.2042654519101355,1214.7849534635843,3.6577354238234148
160,DE,2020-09-19T07:00:00Z,1988.777568281432,3.2014871424145412,1214.7849534635843,3.6577354238234148
161,DE,2020-09-20T07:00:00Z,1997.301194129173,3.192966219342897,1214.7849534635843,3.6577354238234148
162,DE,2020-09-21T07:00:00Z,2009.3164257458689,3.1738730450781967,1214.7849534635843,3.6577354238234148
163,DE,2020-09-22T07:00:00Z,2019.6885487654085,3.188081557939696,1214.7849534635843,3.6577354238234148
164,DE,2020-09-23T07:00:00Z,2029.3418117736944,3.177976823035272,1214.7849534635843,3.6577354238234148
165,DE,2020-09-24T07:00:00Z,2036.4277175989253,3.171961674230963,1214.7849534635843,3.6577354238234148
