app,open,duration,sec
Firefox,3/11/2018 16:00,3s,3
Pandora,3/11/2018 16:08,3s,3
Pandora,3/11/2018 16:27,29s,29
Pandora,3/11/2018 16:28,5s,5
Gmail,3/11/2018 16:28,6s,6
Pandora,3/11/2018 16:33,3s,3
Instagram,3/11/2018 16:33,35s,35
Android System,3/11/2018 16:34,4s,4
Messages,3/11/2018 16:39,1s,1
Instagram,3/11/2018 16:39,1s,1
Instagram,3/11/2018 16:39,1s,1
Pandora,3/11/2018 16:46,2s,2
Firefox,3/11/2018 16:46,39s,39
Pandora,3/11/2018 17:06,5s,5
Pandora,3/11/2018 17:06,15s,15
Pandora,3/11/2018 18:24,2s,2
Messages,3/11/2018 18:24,47s,47
Messages,3/11/2018 18:24,14s,14
Messages,3/11/2018 18:25,25s,25
Pandora,3/11/2018 18:25,4s,4
Twitter,3/11/2018 18:25,12s,12
Twitter,3/11/2018 18:27,2s,2
Twitter,3/11/2018 18:27,4s,4
Messages,3/11/2018 18:27,30s,30
Messages,3/11/2018 18:29,1m 1s,61
Messages,3/11/2018 18:31,17s,17
Messages,3/11/2018 18:32,3s,3
Messages,3/11/2018 18:34,1m 33s,93
Firefox,3/11/2018 18:35,2s,2
Messages,3/11/2018 18:37,1m 3s,63
Messages,3/11/2018 18:40,1m 44s,104
Messages,3/11/2018 20:02,2s,2
Instagram,3/11/2018 20:02,8s,8
Gmail,3/11/2018 20:09,1m ,60
Snapchat,3/11/2018 20:10,26s,26
Gmail,3/11/2018 21:10,13s,13
Gmail,3/11/2018 21:34,10s,10
Instagram,3/11/2018 21:34,3s,3
Instagram,3/11/2018 21:35,3s,3
Instagram,3/11/2018 21:41,14s,14
Instagram,3/11/2018 21:41,3s,3
Clock,3/11/2018 22:20,2s,2
Clock,3/11/2018 22:20,5s,5
Instagram,3/11/2018 23:24,49s,49
System UI,3/11/2018 23:25,1s,1
Netflix,3/11/2018 23:25,9s,9
Netflix,3/11/2018 23:25,23m 41s,1421
Netflix,3/11/2018 23:49,23m 50s,1430
Netflix,3/12/2018 0:13,11m 34s,694
System UI,3/12/2018 0:24,1s,1
Clock,3/12/2018 6:30,2s,2
Clock,3/12/2018 6:30,12s,12
Clock,3/12/2018 6:31,12s,12
Clock,3/12/2018 6:31,22s,22
Gmail,3/12/2018 6:37,6s,6
Clock,3/12/2018 6:37,3s,3
Gmail,3/12/2018 6:37,1s,1
Gmail,3/12/2018 6:37,26s,26
WhatsApp,3/12/2018 6:37,32s,32
Maps,3/12/2018 7:11,19m 25s,1165
System UI,3/12/2018 7:30,18s,18
Messages,3/12/2018 7:31,6s,6
Messages,3/12/2018 7:31,1m ,60
Clock,3/12/2018 7:32,4s,4
Messages,3/12/2018 7:32,1s,1
Messages,3/12/2018 7:32,53s,53
Drive,3/12/2018 7:33,17s,17
Drive,3/12/2018 7:33,31s,31
Messages,3/12/2018 7:35,1m 40s,100
Messages,3/12/2018 7:37,8s,8
Messages,3/12/2018 7:37,15s,15
Samsung keyboard,3/12/2018 7:38,23s,23
Samsung keyboard,3/12/2018 7:38,3s,3
Samsung keyboard,3/12/2018 7:38,2s,2
Samsung keyboard,3/12/2018 7:38,5s,5
Samsung keyboard,3/12/2018 7:39,12s,12
Samsung keyboard,3/12/2018 7:39,1s,1
Messages,3/12/2018 7:39,8s,8
Instagram,3/12/2018 7:43,33s,33
Gmail,3/12/2018 7:44,11s,11
Gmail,3/12/2018 7:45,1s,1
Drive,3/12/2018 7:45,24s,24
Drive,3/12/2018 7:45,6s,6
Drive,3/12/2018 7:45,12s,12
Drive,3/12/2018 7:49,18s,18
Gmail,3/12/2018 7:49,1s,1
Messages,3/12/2018 8:07,1m 21s,81
Messages,3/12/2018 8:08,46s,46
Messages,3/12/2018 8:17,30s,30
Messages,3/12/2018 8:18,1s,1
Messages,3/12/2018 8:18,25s,25
Samsung keyboard,3/12/2018 8:19,11s,11
Samsung keyboard,3/12/2018 8:19,1s,1
Gmail,3/12/2018 8:19,1s,1
Messages,3/12/2018 8:19,2s,2
Messages,3/12/2018 8:20,43s,43
Messages,3/12/2018 8:20,19s,19
Messages,3/12/2018 8:21,3s,3
Messages,3/12/2018 8:22,6s,6
Messages,3/12/2018 8:22,2s,2
Messages,3/12/2018 8:22,26s,26
The Weather Channel,3/12/2018 8:28,18s,18
The Weather Channel,3/12/2018 8:29,31s,31
Venmo,3/12/2018 8:29,27s,27
Gmail,3/12/2018 8:30,6s,6
Messages,3/12/2018 8:32,49s,49
Messages,3/12/2018 8:41,22s,22
Messages,3/12/2018 8:42,2s,2
Gmail,3/12/2018 8:42,6s,6
Google Play Store,3/12/2018 8:44,10s,10
Gmail,3/12/2018 8:45,22s,22
Messages,3/12/2018 8:49,47s,47
Gmail,3/12/2018 8:50,1m 1s,61
Messages,3/12/2018 8:50,1s,1
Messages,3/12/2018 8:51,1m 5s,65
Messages,3/12/2018 9:00,1s,1
Messages,3/12/2018 9:19,22s,22
Messages,3/12/2018 9:20,1s,1
Messages,3/12/2018 9:20,4s,4
Phone,3/12/2018 9:21,33s,33
Messages,3/12/2018 9:21,29s,29
Phone,3/12/2018 9:28,1m 2s,62
Phone,3/12/2018 9:29,3s,3
Messages,3/12/2018 9:31,1s,1
Messages,3/12/2018 9:33,12s,12
Drive,3/12/2018 9:33,26s,26
Maps,3/12/2018 9:34,3m 22s,202
System UI,3/12/2018 9:37,1s,1
Messages,3/12/2018 9:57,35s,35
Messages,3/12/2018 9:58,2s,2
Drive,3/12/2018 10:34,19s,19
Drive,3/12/2018 10:34,27s,27
Drive,3/12/2018 10:35,11s,11
Drive,3/12/2018 10:35,3s,3
Drive,3/12/2018 10:35,13s,13
Drive,3/12/2018 10:38,4s,4
Messages,3/12/2018 10:50,1s,1
Messages,3/12/2018 10:50,30s,30
Gmail,3/12/2018 10:51,4s,4
Gmail,3/12/2018 10:54,4s,4
Gmail,3/12/2018 10:55,1s,1
Messages,3/12/2018 10:58,12s,12
Messages,3/12/2018 10:58,3s,3
Google Play Store,3/12/2018 11:04,5s,5
Google Play Store,3/12/2018 11:43,18s,18
Google Play Store,3/12/2018 11:43,5s,5
Google Play Store,3/12/2018 11:43,4s,4
Gmail,3/12/2018 11:46,8s,8
Messages,3/12/2018 12:28,2s,2
Messages,3/12/2018 12:28,2m 20s,140
Messages,3/12/2018 12:31,19s,19
Messages,3/12/2018 12:33,2m 11s,131
Messages,3/12/2018 12:38,1m 8s,68
Gmail,3/12/2018 12:39,19s,19
Messages,3/12/2018 12:49,1s,1
Messages,3/12/2018 12:49,9s,9
Messages,3/12/2018 13:26,2s,2
Messages,3/12/2018 13:27,1m 18s,78
Messages,3/12/2018 13:28,2s,2
Snapchat,3/12/2018 13:28,25s,25
Messages,3/12/2018 13:29,3s,3
Messages,3/12/2018 13:29,1m 24s,84
Phone,3/12/2018 13:44,1m 26s,86
Phone,3/12/2018 13:45,4s,4
Messages,3/12/2018 13:55,5s,5
Messenger Lite,3/12/2018 13:55,5s,5
Messenger Lite,3/12/2018 13:55,4s,4
Messenger Lite,3/12/2018 13:55,19s,19
Splitwise,3/12/2018 13:56,6s,6
Splitwise,3/12/2018 13:56,29s,29
Splitwise,3/12/2018 13:56,1s,1
Instagram,3/12/2018 13:56,38s,38
Instagram,3/12/2018 14:43,4m 14s,254
Instagram,3/12/2018 14:47,10s,10
Instagram,3/12/2018 15:06,2m 41s,161
Messages,3/12/2018 15:20,52s,52
Messages,3/12/2018 15:21,2s,2
Messages,3/12/2018 15:25,25s,25
Messages,3/12/2018 15:25,21s,21
Instagram,3/12/2018 15:25,35s,35
Messages,3/12/2018 15:26,1m ,60
Messages,3/12/2018 15:30,2s,2
Snapchat,3/12/2018 16:00,28s,28
Instagram,3/12/2018 16:01,12s,12
Instagram,3/12/2018 16:01,1s,1
Instagram,3/12/2018 16:18,2s,2
Messages,3/12/2018 16:31,29s,29
Messages,3/12/2018 16:32,36s,36
Messages,3/12/2018 16:32,2s,2
Instagram,3/12/2018 16:50,22s,22
Snapchat,3/12/2018 16:51,42s,42
Instagram,3/12/2018 16:52,9s,9
Instagram,3/12/2018 16:55,4s,4
Instagram,3/12/2018 16:55,3s,3
Instagram,3/12/2018 16:55,5s,5
Snapchat,3/12/2018 16:56,33s,33
Snapchat,3/12/2018 17:05,1m 4s,64
Gmail,3/12/2018 17:06,11s,11
Gmail,3/12/2018 17:06,2s,2
Phone,3/12/2018 17:15,5s,5
Instagram,3/12/2018 17:15,3s,3
Instagram,3/12/2018 17:16,56s,56
Snapchat,3/12/2018 17:22,46s,46
Gmail,3/12/2018 17:31,1m ,60
Messages,3/12/2018 17:32,3s,3
Messages,3/12/2018 17:32,1s,1
Messages,3/12/2018 17:34,6m 28s,388
Messages,3/12/2018 17:41,1m ,60
Messages,3/12/2018 17:42,15s,15
Instagram,3/12/2018 17:42,19s,19
Instagram,3/12/2018 17:42,6s,6
Messages,3/12/2018 17:43,1m 14s,74
Messages,3/12/2018 17:45,28s,28
Messages,3/12/2018 17:45,1m 34s,94
Messages,3/12/2018 17:48,1m 8s,68
Messages,3/12/2018 17:52,1m ,60
Instagram,3/12/2018 17:53,21s,21
Messages,3/12/2018 17:54,15s,15
Instagram,3/12/2018 17:54,28s,28
Instagram,3/12/2018 17:54,1s,1
Gallery,3/12/2018 17:54,9s,9
Messages,3/12/2018 18:00,2s,2
Messages,3/12/2018 18:03,3s,3
Messages,3/12/2018 18:09,1m 9s,69
Messages,3/12/2018 18:11,24s,24
Messages,3/12/2018 18:11,10s,10
Messages,3/12/2018 18:12,1m 7s,67
Messages,3/12/2018 18:19,1m 10s,70
Gmail,3/12/2018 18:20,5s,5
Messages,3/12/2018 18:32,1s,1
Messages,3/12/2018 18:32,2s,2
Messages,3/12/2018 18:34,1m 15s,75
Messages,3/12/2018 18:36,1m 26s,86
Messages,3/12/2018 18:38,1m 48s,108
Messages,3/12/2018 18:48,1m 11s,71
Messages,3/12/2018 18:54,2s,2
Instagram,3/12/2018 18:54,38s,38
Calendar,3/12/2018 18:56,29s,29
Messages,3/12/2018 19:09,5s,5
Messages,3/12/2018 19:35,2s,2
Messages,3/12/2018 19:35,13s,13
Contacts,3/12/2018 19:35,9s,9
Phone,3/12/2018 19:35,1m 2s,62
Phone,3/12/2018 19:41,1s,1
Messages,3/12/2018 19:41,17s,17
Gmail,3/12/2018 19:42,6s,6
Messages,3/12/2018 19:47,2s,2
Pandora,3/12/2018 19:47,2s,2
Pandora,3/12/2018 19:51,4s,4
Pandora,3/12/2018 19:51,1s,1
Messages,3/12/2018 19:52,18s,18
Phone,3/12/2018 19:53,1m 7s,67
Phone,3/12/2018 19:54,36s,36
Phone,3/12/2018 19:55,26s,26
Phone,3/12/2018 20:07,2s,2
Messages,3/12/2018 20:07,35s,35
Messages,3/12/2018 20:08,6s,6
Messages,3/12/2018 21:40,1s,1
Instagram,3/12/2018 21:40,8s,8
Instagram,3/12/2018 21:40,3s,3
Instagram,3/12/2018 21:40,1m 30s,90
Messages,3/12/2018 21:42,2s,2
Messages,3/12/2018 21:42,3m 29s,209
Messenger Lite,3/12/2018 21:45,2s,2
Messages,3/12/2018 21:45,6s,6
Messages,3/12/2018 22:02,29s,29
Firefox,3/12/2018 22:03,1m ,60
Firefox,3/12/2018 22:04,4s,4
Gmail,3/12/2018 22:04,2m 17s,137
Gmail,3/12/2018 22:06,9s,9
Firefox,3/12/2018 22:07,30s,30
Messages,3/12/2018 22:07,2s,2
Messenger Lite,3/12/2018 22:07,1s,1
Messenger Lite,3/12/2018 22:15,42s,42
System UI,3/12/2018 22:27,1s,1
Messenger Lite,3/12/2018 22:27,1m 12s,72
Messenger Lite,3/12/2018 22:29,1s,1
Instagram,3/12/2018 22:29,3s,3
Messenger Lite,3/12/2018 22:29,12s,12
Instagram,3/12/2018 22:29,2s,2
Instagram,3/12/2018 22:29,9s,9
Instagram,3/12/2018 22:29,3s,3
Instagram,3/12/2018 22:29,2s,2
Instagram,3/12/2018 22:29,11s,11
Messenger Lite,3/12/2018 22:30,2s,2
Messenger Lite,3/12/2018 22:30,2s,2
Docs,3/12/2018 22:30,5s,5
Docs,3/12/2018 22:30,4m 31s,271
System UI,3/12/2018 22:34,1s,1
Snapchat,3/12/2018 22:34,21s,21
Camera,3/12/2018 22:35,7s,7
Camera,3/12/2018 22:35,7s,7
Gallery,3/12/2018 22:35,2s,2
Gallery,3/12/2018 22:35,1s,1
Camera,3/12/2018 22:35,1s,1
Gallery,3/12/2018 22:35,5s,5
Camera,3/12/2018 22:35,8s,8
Gallery,3/12/2018 22:35,8s,8
Android System,3/12/2018 22:36,2s,2
Snapchat,3/12/2018 22:36,8s,8
Gallery,3/12/2018 22:36,3s,3
Photo Editor,3/12/2018 22:36,14s,14
Gallery,3/12/2018 22:36,2s,2
Android System,3/12/2018 22:36,2s,2
Snapchat,3/12/2018 22:36,3m 51s,231
Snapchat,3/12/2018 22:44,1m 2s,62
Snapchat,3/12/2018 22:46,1s,1
Snapchat,3/12/2018 22:46,55s,55
Gallery,3/12/2018 22:47,1s,1
Camera,3/12/2018 22:47,1s,1
Snapchat,3/12/2018 22:49,1m 37s,97
Instagram,3/12/2018 22:52,10s,10
Instagram,3/12/2018 22:52,1s,1
Instagram,3/12/2018 22:52,9s,9
Snapchat,3/12/2018 22:52,21s,21
Instagram,3/12/2018 22:52,26s,26
Snapchat,3/12/2018 22:53,21s,21
Instagram,3/12/2018 22:53,1m 45s,105
Snapchat,3/12/2018 23:03,1m 34s,94
Snapchat,3/12/2018 23:04,1s,1
Messages,3/12/2018 23:04,10s,10
Snapchat,3/12/2018 23:09,1m 46s,106
Snapchat,3/12/2018 23:14,1m 24s,84
Snapchat,3/12/2018 23:16,14s,14
Instagram,3/12/2018 23:26,12s,12
Snapchat,3/13/2018 4:43,4s,4
Messages,3/13/2018 4:43,2s,2
Gmail,3/13/2018 7:26,17s,17
Messages,3/13/2018 7:26,8s,8
Messages,3/13/2018 8:30,1m ,60
Messages,3/13/2018 8:31,1s,1
Messages,3/13/2018 8:31,4s,4
Phone,3/13/2018 8:31,52s,52
Messages,3/13/2018 8:32,46s,46
Snapchat,3/13/2018 8:33,57s,57
Messages,3/13/2018 8:43,1m 16s,76
Messages,3/13/2018 8:45,1s,1
WhatsApp,3/13/2018 9:13,26s,26
System UI,3/13/2018 9:14,1s,1
Instagram,3/13/2018 9:15,1m 6s,66
Messages,3/13/2018 9:26,1m 1s,61
Messages,3/13/2018 9:27,1s,1
Twitter,3/13/2018 9:32,21s,21
Twitter,3/13/2018 9:36,6s,6
Messages,3/13/2018 9:42,1m 26s,86
Gmail,3/13/2018 9:47,6s,6
Twitter,3/13/2018 9:53,12s,12
Messages,3/13/2018 9:54,2s,2
Messages,3/13/2018 9:54,2s,2
Messages,3/13/2018 9:54,38s,38
Messages,3/13/2018 10:00,2m 32s,152
Messages,3/13/2018 10:06,2m 10s,130
Snapchat,3/13/2018 10:08,1m 2s,62
Messages,3/13/2018 10:09,1s,1
Snapchat,3/13/2018 10:09,34s,34
Instagram,3/13/2018 10:10,4s,4
Messages,3/13/2018 10:10,1m 18s,78
Messages,3/13/2018 10:11,1s,1
Twitter,3/13/2018 10:12,2s,2
Instagram,3/13/2018 10:17,7s,7
Instagram,3/13/2018 10:17,52s,52
Messages,3/13/2018 10:23,1m 11s,71
Messages,3/13/2018 10:24,3s,3
Calendar,3/13/2018 10:26,20s,20
Messages,3/13/2018 10:32,1s,1
Gmail,3/13/2018 10:50,4s,4
Messenger Lite,3/13/2018 10:50,1s,1
Pandora,3/13/2018 10:50,2s,2
Pandora,3/13/2018 11:06,1m 8s,68
Instagram,3/13/2018 11:12,2s,2
Instagram,3/13/2018 11:12,30s,30
Instagram,3/13/2018 11:13,1s,1
Messages,3/13/2018 11:13,1m 39s,99
Messages,3/13/2018 11:15,1s,1
WhatsApp,3/13/2018 11:15,1m 36s,96
WhatsApp,3/13/2018 11:17,57s,57
Instagram,3/13/2018 11:18,1s,1
Instagram,3/13/2018 11:18,25s,25
WhatsApp,3/13/2018 11:18,12s,12
Netflix,3/13/2018 11:19,3s,3
Netflix,3/13/2018 11:19,13m 49s,829
Netflix,3/13/2018 11:32,24m 54s,1494
Netflix,3/13/2018 11:57,16s,16
WhatsApp,3/13/2018 11:58,1s,1
System UI,3/13/2018 11:58,1s,1
WhatsApp,3/13/2018 11:58,2s,2
WhatsApp,3/13/2018 11:58,10s,10
Messages,3/13/2018 11:58,2s,2
Snapchat,3/13/2018 11:58,18s,18
WhatsApp,3/13/2018 11:58,21s,21
WhatsApp,3/13/2018 11:59,1s,1
Snapchat,3/13/2018 11:59,1s,1
Instagram,3/13/2018 11:59,2m 7s,127
System UI,3/13/2018 12:01,1s,1
Gmail,3/13/2018 12:01,7s,7
Instagram,3/13/2018 12:18,10m 5s,605
Gmail,3/13/2018 12:28,9s,9
Snapchat,3/13/2018 12:30,21s,21
Gmail,3/13/2018 12:37,22s,22
Gmail,3/13/2018 12:37,4s,4
Gmail,3/13/2018 12:37,9s,9
Messages,3/13/2018 12:38,18s,18
Snapchat,3/13/2018 12:38,1m 16s,76
Messages,3/13/2018 12:39,4s,4
Twitter,3/13/2018 12:39,1s,1
Twitter,3/13/2018 12:39,10s,10
Snapchat,3/13/2018 12:42,39s,39
Snapchat,3/13/2018 12:42,7s,7
Instagram,3/13/2018 12:42,13s,13
Package installer,3/13/2018 12:46,1s,1
Package installer,3/13/2018 12:46,4s,4
Messenger Lite,3/13/2018 12:47,4s,4
Instagram,3/13/2018 12:47,51s,51
System UI,3/13/2018 12:48,1s,1
YouTube,3/13/2018 12:48,7m 30s,450
System UI,3/13/2018 12:56,1s,1
Gmail,3/13/2018 12:56,14s,14
Gmail,3/13/2018 12:56,6s,6
Gmail,3/13/2018 12:56,4s,4
Calendar,3/13/2018 12:56,19s,19
Messages,3/13/2018 12:57,3s,3
Messages,3/13/2018 12:57,29s,29
Gmail,3/13/2018 12:57,34s,34
Firefox,3/13/2018 12:58,1m 57s,117
Gmail,3/13/2018 13:00,3s,3
System UI,3/13/2018 13:00,1s,1
Messages,3/13/2018 13:00,3s,3
Pandora,3/13/2018 13:03,2s,2
Pandora,3/13/2018 13:09,10s,10
Pandora,3/13/2018 13:25,8s,8
Pandora,3/13/2018 13:25,1s,1
Messages,3/13/2018 13:25,38s,38
Instagram,3/13/2018 13:26,7s,7
Messages,3/13/2018 13:26,40s,40
Messages,3/13/2018 13:27,1m 3s,63
Messages,3/13/2018 13:40,3s,3
Phone,3/13/2018 14:05,29s,29
Messenger Lite,3/13/2018 14:05,3s,3
Messenger Lite,3/13/2018 14:44,1m 8s,68
Messenger Lite,3/13/2018 14:45,1s,1
Calculator,3/13/2018 14:46,7m 9s,429
Calculator,3/13/2018 14:53,1m 50s,110
System UI,3/13/2018 14:55,1s,1
Messages,3/13/2018 14:55,12s,12
Gmail,3/13/2018 14:55,31s,31
Instagram,3/13/2018 14:56,14s,14
Gmail,3/13/2018 15:01,1m ,60
Gmail,3/13/2018 15:02,1s,1
Contacts,3/13/2018 15:02,6s,6
Phone,3/13/2018 15:02,2m 52s,172
Phone,3/13/2018 15:05,1m ,60
Phone,3/13/2018 15:13,1m ,60
Phone,3/13/2018 15:22,1m 1s,61
Phone,3/13/2018 15:23,1m 3s,63
Phone,3/13/2018 15:28,1m 1s,61
Phone,3/13/2018 15:30,1m 24s,84
Phone,3/13/2018 15:33,1m 6s,66
Phone,3/13/2018 15:37,2m 37s,157
Phone,3/13/2018 15:40,1m 15s,75
Phone,3/13/2018 15:43,1m 4s,64
Phone,3/13/2018 15:45,1m ,60
Phone,3/13/2018 15:46,1m ,60
Phone,3/13/2018 15:47,1m 14s,74
Phone,3/13/2018 15:48,1m 1s,61
Phone,3/13/2018 15:50,1m 44s,104
Phone,3/13/2018 15:52,1m 1s,61
Phone,3/13/2018 15:53,5s,5
Messages,3/13/2018 16:11,53s,53
Messenger Lite,3/13/2018 16:12,2s,2
Messenger Lite,3/13/2018 16:12,17s,17
Instagram,3/13/2018 16:13,18s,18
Instagram,3/13/2018 16:13,15s,15
Messages,3/13/2018 16:13,19s,19
Gmail,3/13/2018 16:14,6s,6
Snapchat,3/13/2018 16:14,51s,51
Gmail,3/13/2018 16:15,4s,4
Contacts,3/13/2018 16:15,21s,21
Visual Voicemail,3/13/2018 16:15,3s,3
Visual Voicemail,3/13/2018 16:15,2s,2
Visual Voicemail,3/13/2018 16:15,3s,3
Visual Voicemail,3/13/2018 16:15,1s,1
Visual Voicemail,3/13/2018 16:16,1s,1
Visual Voicemail,3/13/2018 16:16,20s,20
Messages,3/13/2018 16:17,22s,22
Messages,3/13/2018 16:17,12s,12
Instagram,3/13/2018 16:18,3s,3
System UI,3/13/2018 16:18,1s,1
Twitter,3/13/2018 16:18,1s,1
Twitter,3/13/2018 16:18,16s,16
Snapchat,3/13/2018 16:18,26s,26
System UI,3/13/2018 16:18,1s,1
Messages,3/13/2018 16:22,8s,8
Gmail,3/13/2018 16:25,37s,37
Messages,3/13/2018 16:26,1s,1
Messages,3/13/2018 16:26,35s,35
Messages,3/13/2018 16:38,1m ,60
Messages,3/13/2018 16:39,11s,11
Messages,3/13/2018 16:50,2s,2
Messages,3/13/2018 17:04,26s,26
Instagram,3/13/2018 17:04,8s,8
Messages,3/13/2018 17:16,2s,2
Gmail,3/13/2018 17:22,4s,4
Messages,3/13/2018 17:22,6s,6
Messages,3/13/2018 17:55,52s,52
Messages,3/13/2018 17:56,3s,3
Messages,3/13/2018 18:10,1s,1
Firefox,3/13/2018 18:12,1m 27s,87
Messages,3/13/2018 18:14,5s,5
Messages,3/13/2018 18:34,9s,9
Messages,3/13/2018 18:47,9s,9
Messages,3/13/2018 19:02,16s,16
Messages,3/13/2018 19:03,6s,6
Messages,3/13/2018 19:22,31s,31
Messages,3/13/2018 19:35,4s,4
Messages,3/13/2018 19:35,1s,1
Instagram,3/13/2018 19:35,5s,5
Instagram,3/13/2018 19:35,5s,5
Instagram,3/13/2018 19:35,2s,2
Snapchat,3/13/2018 19:46,19s,19
Gmail,3/13/2018 19:47,7s,7
Instagram,3/13/2018 20:18,12s,12
Gmail,3/13/2018 20:18,9s,9
Messages,3/13/2018 20:19,15s,15
Messages,3/13/2018 20:20,1s,1
Pandora,3/13/2018 20:20,2s,2
Pandora,3/13/2018 20:23,32s,32
Pandora,3/13/2018 20:23,1s,1
Messages,3/13/2018 20:30,3s,3
Messages,3/13/2018 20:30,11s,11
Messages,3/13/2018 20:32,2s,2
Pandora,3/13/2018 20:38,6s,6
Pandora,3/13/2018 20:38,1s,1
Gmail,3/13/2018 20:38,35s,35
Messages,3/13/2018 20:48,8s,8
Maps,3/13/2018 20:48,2m 8s,128
Maps,3/13/2018 20:54,52s,52
Netflix,3/13/2018 21:04,6s,6
Netflix,3/13/2018 21:04,19m 52s,1192
Messages,3/13/2018 21:24,7s,7
Netflix,3/13/2018 21:24,3m 23s,203
Netflix,3/13/2018 21:27,1m 38s,98
System UI,3/13/2018 21:29,1s,1
Messages,3/13/2018 21:29,16s,16
Maps,3/14/2018 4:42,42s,42
The Weather Channel,3/14/2018 4:43,21s,21
Messages,3/14/2018 4:56,5s,5
Messages,3/14/2018 4:56,8s,8
Gmail,3/14/2018 4:56,20s,20
MTP application,3/14/2018 5:07,2s,2
WhatsApp,3/14/2018 5:14,4s,4
WhatsApp,3/14/2018 5:14,2s,2
Messages,3/14/2018 5:14,24s,24
Gmail,3/14/2018 5:15,1m 7s,67
Gmail,3/14/2018 5:16,3s,3
Snapchat,3/14/2018 5:16,24s,24
Messages,3/14/2018 5:28,1m 3s,63
Messages,3/14/2018 5:29,1s,1
Messages,3/14/2018 5:29,9s,9
Messages,3/14/2018 5:32,1m 38s,98
Messages,3/14/2018 6:20,1s,1
Gmail,3/14/2018 6:20,15s,15
Instagram,3/14/2018 6:22,16s,16
Instagram,3/14/2018 6:22,18s,18
System UI,3/14/2018 6:22,1s,1
Gmail,3/14/2018 6:47,59s,59
Messages,3/14/2018 6:57,1m 2s,62
Messages,3/14/2018 6:58,58s,58
Instagram,3/14/2018 6:59,1m 39s,99
Messages,3/14/2018 7:01,1s,1
Messages,3/14/2018 7:01,54s,54
Instagram,3/14/2018 7:02,1m 11s,71
Wikipedia,3/14/2018 7:03,6s,6
Wikipedia,3/14/2018 7:03,2m 20s,140
Messages,3/14/2018 7:05,3s,3
Wikipedia,3/14/2018 7:07,1m 10s,70
Wikipedia,3/14/2018 7:08,1m ,60
Instagram,3/14/2018 7:54,6s,6
Gmail,3/14/2018 8:23,22s,22
Gmail,3/14/2018 8:23,2s,2
Twitter,3/14/2018 8:23,13s,13
Twitter,3/14/2018 8:24,6s,6
Twitter,3/14/2018 8:24,6s,6
Twitter,3/14/2018 8:24,14s,14
Twitter,3/14/2018 8:24,1s,1
Twitter,3/14/2018 8:24,4s,4
Twitter,3/14/2018 8:24,11s,11
Twitter,3/14/2018 8:24,4s,4
Gmail,3/14/2018 8:25,11s,11
Gmail,3/14/2018 8:25,2s,2
Gmail,3/14/2018 8:25,1s,1
Instagram,3/14/2018 8:26,1m 49s,109
Instagram,3/14/2018 8:28,1s,1
Contacts,3/14/2018 8:28,4s,4
Phone,3/14/2018 8:28,10s,10
Phone,3/14/2018 8:28,2s,2
Messages,3/14/2018 8:28,11s,11
Phone,3/14/2018 8:29,2s,2
Phone,3/14/2018 9:06,2s,2
Messages,3/14/2018 9:06,1m ,60
Messages,3/14/2018 9:11,2s,2
Twitter,3/14/2018 9:25,59s,59
Twitter,3/14/2018 9:26,1s,1
Pandora,3/14/2018 9:26,2s,2
Pandora,3/14/2018 9:42,1m 1s,61
Pandora,3/14/2018 9:43,1s,1
Gmail,3/14/2018 9:43,12s,12
Instagram,3/14/2018 9:43,5s,5
Instagram,3/14/2018 9:43,1s,1
Instagram,3/14/2018 9:43,24s,24
System UI,3/14/2018 9:44,1s,1
Pandora,3/14/2018 9:52,1s,1
Pandora,3/14/2018 10:06,13s,13
Gmail,3/14/2018 10:07,12s,12
Gmail,3/14/2018 10:07,6s,6
Messages,3/14/2018 10:28,1m 33s,93
Messages,3/14/2018 10:42,2s,2
Instagram,3/14/2018 10:43,3s,3
Messenger Lite,3/14/2018 11:12,1m ,60
Messenger Lite,3/14/2018 11:18,1s,1
Messages,3/14/2018 11:33,2s,2
Messages,3/14/2018 11:33,1m ,60
Messages,3/14/2018 11:40,1m ,60
Messages,3/14/2018 12:29,1m 26s,86
Instagram,3/14/2018 12:40,1m 30s,90
Messages,3/14/2018 12:41,1s,1
Messages,3/14/2018 12:41,1m 8s,68
Messages,3/14/2018 12:49,2s,2
Calendar,3/14/2018 12:49,11s,11
Pandora,3/14/2018 12:49,2s,2
Pandora,3/14/2018 12:51,19s,19
Pandora,3/14/2018 12:52,1s,1
Maps,3/14/2018 12:52,41s,41
Contacts,3/14/2018 12:52,4s,4
Phone,3/14/2018 12:53,59s,59
Phone,3/14/2018 12:54,5s,5
Contacts,3/14/2018 12:54,36s,36
Pandora,3/14/2018 12:54,2s,2
Phone,3/14/2018 12:58,18s,18
Messages,3/14/2018 12:58,1m 17s,77
Messages,3/14/2018 13:04,17s,17
Messages,3/14/2018 13:04,2s,2
Messages,3/14/2018 13:04,55s,55
Gmail,3/14/2018 13:05,11s,11
Messages,3/14/2018 13:05,2s,2
Messages,3/14/2018 13:05,37s,37
Instagram,3/14/2018 13:06,26s,26
Messages,3/14/2018 13:06,2s,2
Instagram,3/14/2018 13:07,3m 26s,206
Messages,3/14/2018 13:10,18s,18
Gmail,3/14/2018 13:10,6s,6
Messages,3/14/2018 13:11,38s,38
Pandora,3/14/2018 13:12,3s,3
Pandora,3/14/2018 13:12,1s,1
Messages,3/14/2018 13:12,47s,47
